agA_name	agB_name	agA_ns	agA_id	agB_ns	agB_id	residue	position	stmt_type	evidence_count	stmt_hash	belief	source_counts	initial_sign
SMAD4	FZD4	HGNC	6770	HGNC	4042			Activation	1	19208611224596127	1.0	{'eidos': 1}	
SMAD4	HAMP	HGNC	6770	HGNC	15598			IncreaseAmount	1	-19753368249909152	1.0	{'reach': 1}	
SMAD4	HAMP	HGNC	6770	HGNC	15598			Activation	1	12494336047066365	1.0	{'reach': 1}	
SMAD4	HPSE	HGNC	6770	HGNC	5164			IncreaseAmount	0	2744609502938522	1.0	{}	
SMAD4	HPSE	HGNC	6770	HGNC	5164			DecreaseAmount	0	14618117014121192	1.0	{}	
SMAD4	HPSE	HGNC	6770	HGNC	5164			Inhibition	0	-7313780992570521	1.0	{}	
SMAD4	ID1	HGNC	6770	HGNC	5360			IncreaseAmount	0	338233833719137	1.0	{}	
SMAD4	IL10	HGNC	6770	HGNC	5962			Activation	1	22603607941584311	1.0	{'sparser': 1}	
SMAD4	KAT2A	HGNC	6770	HGNC	4201			Activation	1	20776598237482812	1.0	{'sparser': 1}	
SMAD4	KRAS	HGNC	6770	HGNC	6407			Activation	1	22080376769363995	1.0	{'reach': 1}	
SMAD4	MYC	HGNC	6770	HGNC	7553			IncreaseAmount	0	-1655037862545609	1.0	{}	
SMAD4	PITX2	HGNC	6770	HGNC	9005			IncreaseAmount	0	-22606298509364486	1.0	{}	
SMAD4	SERPINE1	HGNC	6770	HGNC	8583			IncreaseAmount	1	25321494885131502	1.0	{'trrust': 1}	
SMAD4	SERPINE1	HGNC	6770	HGNC	8583			Activation	1	-30360078058454373	1.0	{'reach': 1}	
SMAD4	SMAD2	HGNC	6770	HGNC	6768			Activation	0	-18657695528498431	1.0	{}	
SMAD4	SMAD2	HGNC	6770	HGNC	6768			Phosphorylation	1	-7699215279596545	1.0	{'reach': 1}	
SMAD4	SMAD3	HGNC	6770	HGNC	6769			Activation	1	7344027632136013	1.0	{'reach': 1}	
SMAD4	SMAD3	HGNC	6770	HGNC	6769			Phosphorylation	1	28504346043806160	1.0	{'reach': 1}	
SMAD4	SMAD7	HGNC	6770	HGNC	6773			Activation	1	-28832262027670518	1.0	{'reach': 1}	
SMAD4	TGFB1	HGNC	6770	HGNC	11766			Inhibition	1	-22035514646000704	1.0	{'reach': 1}	
SMAD4	TGFB1	HGNC	6770	HGNC	11766			Activation	1	19227929466395344	1.0	{'reach': 1}	
SMAD5	RUNX2	HGNC	6771	HGNC	10472			Activation	0	-5446850985171745	1.0	{}	
SMAD5-AS1	INS	HGNC	30586	HGNC	6081			Activation	1	10254429120754301	1.0	{'reach': 1}	
SMAD5-AS1	INS	HGNC	30586	HGNC	6081			Inhibition	1	34164576539576956	1.0	{'reach': 1}	
SMAD6	BMP2	HGNC	6772	HGNC	1069			Inhibition	0	-29056304059862996	1.0	{}	
SMAD6	PIAS3	HGNC	6772	HGNC	16861			Inhibition	1	25035107089346831	1.0	{'reach': 1}	
SMAD6	SMAD1	HGNC	6772	HGNC	6767			Inhibition	1	35287509244942981	1.0	{'sparser': 1}	
SMAD6	SMAD2	HGNC	6772	HGNC	6768			Inhibition	1	26338302135905848	1.0	{'reach': 1}	
SMAD6	SMAD4	HGNC	6772	HGNC	6770			Inhibition	1	24623553879172950	1.0	{'signor': 1}	
SMAD6	TGFB1	HGNC	6772	HGNC	11766			Inhibition	0	-26363811549449824	1.0	{}	
SMAD7	BMP2	HGNC	6773	HGNC	1069			Inhibition	1	-27496076846750222	1.0	{'reach': 1}	
SMAD7	BMP2	HGNC	6773	HGNC	1069			Activation	1	8209804528339427	1.0	{'reach': 1}	
SMAD7	CCN2	HGNC	6773	HGNC	2500			Inhibition	1	4884556220553895	1.0	{'reach': 1}	
SMAD7	CCN2	HGNC	6773	HGNC	2500			DecreaseAmount	1	-31100596022869578	1.0	{'reach': 1}	
SMAD7	CTNNB1	HGNC	6773	HGNC	2514			Activation	1	-29450721521292595	1.0	{'reach': 1}	
SMAD7	CTNNB1	HGNC	6773	HGNC	2514			Inhibition	1	-29035571187234792	1.0	{'reach': 1}	
SMAD7	FAM126A	HGNC	6773	HGNC	24587			Activation	1	11217572706399375	1.0	{'reach': 1}	
SMAD7	HAMP	HGNC	6773	HGNC	15598			DecreaseAmount	1	22721291664181366	1.0	{'reach': 1}	
SMAD7	HAMP	HGNC	6773	HGNC	15598			Inhibition	1	-12162632944723435	1.0	{'reach': 1}	
SMAD7	MIR21	HGNC	6773	HGNC	31586			Activation	1	19028684092893181	1.0	{'reach': 1}	
SMAD7	MSTN	HGNC	6773	HGNC	4223			Inhibition	1	-22383146362543120	1.0	{'reach': 1}	
SMAD7	SMAD2	HGNC	6773	HGNC	6768			Activation	1	-26120775960454854	1.0	{'reach': 1}	
SMAD7	SMAD2	HGNC	6773	HGNC	6768			Dephosphorylation	1	32347137458111033	1.0	{'reach': 1}	
SMAD7	SMAD2	HGNC	6773	HGNC	6768			Phosphorylation	1	-25856388893286832	1.0	{'reach': 1}	
SMAD7	SMAD2	HGNC	6773	HGNC	6768			Inhibition	1	31142930635974803	1.0	{'reach': 1}	
SMAD7	SMAD2	HGNC	6773	HGNC	6768			Dephosphorylation	1	-6357166757603519	1.0	{'reach': 1}	
SMAD7	SMAD3	HGNC	6773	HGNC	6769			Dephosphorylation	1	-4675966378975684	1.0	{'reach': 1}	
SMAD7	SMAD3	HGNC	6773	HGNC	6769			Phosphorylation	1	30523023372142477	1.0	{'reach': 1}	
SMAD7	SMAD3	HGNC	6773	HGNC	6769			Inhibition	1	-30287481466002447	1.0	{'reach': 1}	
SMAD7	SMAD3	HGNC	6773	HGNC	6769			Dephosphorylation	1	-34767826723261590	1.0	{'reach': 1}	
SMAD7	SMAD3	HGNC	6773	HGNC	6769			Activation	1	-10449590851679396	1.0	{'eidos': 1}	
SMAD7	SMAD4	HGNC	6773	HGNC	6770			Inhibition	1	26086693438464767	1.0	{'reach': 1}	
SMAD7	SMURF1	HGNC	6773	HGNC	16807			Activation	0	9422439555000459	1.0	{}	
SMAD7	SMURF2	HGNC	6773	HGNC	16809			Activation	1	-15149417287622199	1.0	{'reach': 1}	
SMAD7	STAT3	HGNC	6773	HGNC	11364			Activation	1	-13571230660025701	1.0	{'reach': 1}	
SMAD7	TGFB1	HGNC	6773	HGNC	11766			Activation	1	18251888448200723	1.0	{'reach': 1}	
SMAD7	TGFB1	HGNC	6773	HGNC	11766			Inhibition	1	10257515227270765	1.0	{'eidos': 1}	
SMAD7	TGFBR1	HGNC	6773	HGNC	11772			Dephosphorylation	1	12204472964904437	1.0	{'reach': 1}	
SMAD7	TGFBR1	HGNC	6773	HGNC	11772			Activation	1	26616975178565937	1.0	{'reach': 1}	
SMAD7	TGFBR1	HGNC	6773	HGNC	11772			Inhibition	1	-28344872065769201	1.0	{'reach': 1}	
SMAD7	YAP1	HGNC	6773	HGNC	16262			Activation	1	20969973387693712	1.0	{'eidos': 1}	
SMARCA2	LECT2	HGNC	11098	HGNC	6550			IncreaseAmount	1	2398376210662083	1.0	{'biopax': 1}	
SMARCA2	NR3C1	HGNC	11098	HGNC	7978			Activation	1	8934898489828996	1.0	{'reach': 1}	
SMARCA2	RB1	HGNC	11098	HGNC	9884			Activation	1	-11567716336061472	1.0	{'reach': 1}	
SMARCA2	SMARCA4	HGNC	11098	HGNC	11100			Activation	1	-16948600983751882	1.0	{'reach': 1}	
SMARCA4	BIRC7	HGNC	11100	HGNC	13702			Activation	1	11216082309213098	1.0	{'reach': 1}	
SMARCA4	CDKN1A	HGNC	11100	HGNC	1784			Activation	1	28605593518193192	1.0	{'eidos': 1}	
SMARCA4	CDKN1A	HGNC	11100	HGNC	1784			IncreaseAmount	1	-13181519484429948	1.0	{'reach': 1}	
SMARCA4	EGFR	HGNC	11100	HGNC	3236			IncreaseAmount	1	-2459889681947873	1.0	{'reach': 1}	
SMARCA4	HMOX1	HGNC	11100	HGNC	5013			Activation	1	-25870986380826026	1.0	{'reach': 1}	
SMARCA4	MITF	HGNC	11100	HGNC	7105			Activation	0	-2783877303598100	1.0	{}	
SMARCA4	MMP2	HGNC	11100	HGNC	7166			IncreaseAmount	1	-6756181057894008	1.0	{'reach': 1}	
SMARCA4	MYC	HGNC	11100	HGNC	7553			Inhibition	1	-33433089696765324	1.0	{'reach': 1}	
SMARCA4	NPNT	HGNC	11100	HGNC	27405			Activation	1	-34442926982653130	1.0	{'eidos': 1}	
SMARCA4	POU5F1	HGNC	11100	HGNC	9221			DecreaseAmount	1	24808626122264927	1.0	{'reach': 1}	
SMARCA4	RB1	HGNC	11100	HGNC	9884			Activation	1	-13699750049771909	1.0	{'reach': 1}	
SMARCA4	SMAD6	HGNC	11100	HGNC	6772			IncreaseAmount	1	-34469517680583036	1.0	{'reach': 1}	
SMARCA4	SNAI2	HGNC	11100	HGNC	11094			IncreaseAmount	1	-19835728669025215	1.0	{'reach': 1}	
SMARCA4	STAT3	HGNC	11100	HGNC	11364			Activation	0	22441290773655142	1.0	{}	
SMARCA4	TNS4	HGNC	11100	HGNC	24352			IncreaseAmount	1	12134202301011492	1.0	{'reach': 1}	
SMARCA4	TP53	HGNC	11100	HGNC	11998			Inhibition	0	-18067720720544815	1.0	{}	
SMARCA4	TP53	HGNC	11100	HGNC	11998			Activation	0	1418144917710372	1.0	{}	
SMARCB1	BANF1	HGNC	11103	HGNC	17397			Activation	1	28230295620716738	1.0	{'reach': 1}	
SMARCB1	CDKN1A	HGNC	11103	HGNC	1784			Activation	0	-18284646147514977	1.0	{}	
SMARCB1	CDKN1A	HGNC	11103	HGNC	1784			IncreaseAmount	1	-4085831647640950	1.0	{'reach': 1}	
SMARCB1	CDKN2A	HGNC	11103	HGNC	1787			Activation	1	-29935603674731479	1.0	{'reach': 1}	
SMARCB1	MYC	HGNC	11103	HGNC	7553			Inhibition	1	21564059903250744	1.0	{'reach': 1}	
SMARCB1	MYC	HGNC	11103	HGNC	7553			Activation	1	-29199501251691520	1.0	{'reach': 1}	
SMARCB1	SMARCA2	HGNC	11103	HGNC	11098			Activation	1	18402878737420942	1.0	{'reach': 1}	
SMARCD3	DEPTOR	HGNC	11108	HGNC	22953			IncreaseAmount	1	-20562327714143716	1.0	{'reach': 1}	
SMARCD3	GATA4	HGNC	11108	HGNC	4173			Activation	1	-15120950771990230	1.0	{'reach': 1}	
SMARCE1	AR	HGNC	11109	HGNC	644			Activation	1	-4761683012340899	1.0	{'reach': 1}	
SMARCE1	EGFR	HGNC	11109	HGNC	3236			Inhibition	0	18242180652977965	1.0	{}	
SMARCE1	EGFR	HGNC	11109	HGNC	3236			DecreaseAmount	0	4615396753857232	1.0	{}	
SMC3	BIRC2	HGNC	2468	HGNC	590			Inhibition	1	-30766480315253734	1.0	{'reach': 1}	
SMC3	OMP	HGNC	2468	HGNC	8136			Activation	1	-16576688578408649	1.0	{'reach': 1}	
SMC3	TNF	HGNC	2468	HGNC	11892			Activation	1	1780427899405788	1.0	{'reach': 1}	
SMG1	PLA1A	HGNC	30045	HGNC	17661			Inhibition	1	-21374049916206153	1.0	{'reach': 1}	
SMG1	PLA1A	HGNC	30045	HGNC	17661			Activation	1	27588316946645254	1.0	{'reach': 1}	
SMG1	TP53	HGNC	30045	HGNC	11998			Activation	0	19380869280366900	1.0	{}	
SMG1	TP53	HGNC	30045	HGNC	11998			Phosphorylation	1	27381478356681405	1.0	{'reach': 1}	
SMG1	UPF1	HGNC	30045	HGNC	9962			Activation	1	8594865411139616	1.0	{'signor': 1}	
SMG1	UPF1	HGNC	30045	HGNC	9962	T	28	Phosphorylation	1	-21017498295900160	1.0	{'sparser': 1}	
SMG1	UPF1	HGNC	30045	HGNC	9962			Phosphorylation	1	-6685361985185566	1.0	{'reach': 1}	
SMG1	UPF2	HGNC	30045	HGNC	17854			Phosphorylation	1	-15394902147555176	1.0	{'sparser': 1}	
SMG5	PLA1A	HGNC	24644	HGNC	17661			Activation	1	25641252613784379	1.0	{'reach': 1}	
SMG5	UPF1	HGNC	24644	HGNC	9962			Dephosphorylation	1	28826319094169276	1.0	{'reach': 1}	
SMG6	PLA1A	HGNC	17809	HGNC	17661			Inhibition	1	12667259028395690	1.0	{'reach': 1}	
SMG6	PLA1A	HGNC	17809	HGNC	17661			Activation	1	-25726693146867320	1.0	{'reach': 1}	
SMG6	UPF1	HGNC	17809	HGNC	9962			Dephosphorylation	1	-15721416815809897	1.0	{'reach': 1}	
SMG7	CHEK1	HGNC	16792	HGNC	1925			Activation	1	-21781073800811413	1.0	{'sparser': 1}	
SMG7	PLA1A	HGNC	16792	HGNC	17661			Activation	1	11677576750100195	1.0	{'reach': 1}	
SMG7	TP53	HGNC	16792	HGNC	11998			Activation	0	8862550556520287	1.0	{}	
SMG7	UPF1	HGNC	16792	HGNC	9962			Dephosphorylation	1	-2534665667135111	1.0	{'reach': 1}	
SMG9	FAM126A	HGNC	25763	HGNC	24587			Activation	1	-15634841598180478	1.0	{'reach': 1}	
SMN1	SNRPN	HGNC	11117	HGNC	11164			IncreaseAmount	1	-27326615264865034	1.0	{'reach': 1}	
SMN1	SNRPN	HGNC	11117	HGNC	11164			Activation	1	-29880119784572348	1.0	{'reach': 1}	
SMN2	SNRPN	HGNC	11118	HGNC	11164			Inhibition	1	16642194300851606	1.0	{'reach': 1}	
SMN2	SNRPN	HGNC	11118	HGNC	11164			Activation	1	5898012439197330	1.0	{'reach': 1}	
SMN2	STMN1	HGNC	11118	HGNC	6510			IncreaseAmount	1	-19403212861092741	1.0	{'reach': 1}	
SMN2	STMN1	HGNC	11118	HGNC	6510			Activation	1	26527375782578204	1.0	{'reach': 1}	
SMO	GLI1	HGNC	11119	HGNC	4317			DecreaseAmount	1	-14653942593620455	1.0	{'reach': 1}	
SMO	GLI1	HGNC	11119	HGNC	4317			Inhibition	1	18019772953782950	1.0	{'reach': 1}	
SMO	GLI1	HGNC	11119	HGNC	4317			IncreaseAmount	1	9642085799714225	1.0	{'reach': 1}	
SMO	GLI1	HGNC	11119	HGNC	4317			Activation	1	-2698382079718996	1.0	{'sparser': 1}	
SMO	GLI2	HGNC	11119	HGNC	4318			Inhibition	1	3628214657614344	1.0	{'reach': 1}	
SMO	GLI2	HGNC	11119	HGNC	4318			Activation	1	26976375829896361	1.0	{'sparser': 1}	
SMO	GLI3	HGNC	11119	HGNC	4319			Activation	1	-36002695111057468	1.0	{'reach': 1}	
SMO	GLI3	HGNC	11119	HGNC	4319			Inhibition	1	25334938525076862	1.0	{'reach': 1}	
SMO	GPR161	HGNC	11119	HGNC	23694			Activation	1	14948475302621012	1.0	{'reach': 1}	
SMO	PTCH1	HGNC	11119	HGNC	9585			Inhibition	1	26795036060605200	1.0	{'reach': 1}	
SMO	PTCH1	HGNC	11119	HGNC	9585			Activation	1	-2005651125150018	1.0	{'sparser': 1}	
SMO	RAC1	HGNC	11119	HGNC	9801			Activation	1	-4691146522582033	1.0	{'sparser': 1}	
SMO	RHOA	HGNC	11119	HGNC	667			Activation	1	-8758609356998326	1.0	{'reach': 1}	
SMO	SHH	HGNC	11119	HGNC	10848			IncreaseAmount	1	29060359817844240	1.0	{'reach': 1}	
SMO	SHH	HGNC	11119	HGNC	10848			Inhibition	1	11909745945067942	1.0	{'reach': 1}	
SMO	SHH	HGNC	11119	HGNC	10848			Activation	1	4176757128268413	1.0	{'reach': 1}	
SMO	SUFU	HGNC	11119	HGNC	16466			Activation	1	27565137702762882	1.0	{'reach': 1}	
SMO	SUFU	HGNC	11119	HGNC	16466			Inhibition	1	2064526960971322	1.0	{'sparser': 1}	
SMOC2	CTNNB1	HGNC	20323	HGNC	2514			Activation	1	-9141014866529946	1.0	{'reach': 1}	
SMPD1	CD28	HGNC	11120	HGNC	1653			Activation	1	24379745724910014	1.0	{'reach': 1}	
SMPD1	CD4	HGNC	11120	HGNC	1678			Activation	1	-20391038606932966	1.0	{'reach': 1}	
SMPD1	FAS	HGNC	11120	HGNC	11920			Activation	1	29253737046710607	1.0	{'sparser': 1}	
SMPD1	MMP1	HGNC	11120	HGNC	7155			Activation	0	10482095666732933	1.0	{}	
SMPD1	MTOR	HGNC	11120	HGNC	3942			Activation	1	10264452491176869	1.0	{'reach': 1}	
SMPD1	SMPD2	HGNC	11120	HGNC	11121			Activation	1	-35686168092418592	1.0	{'reach': 1}	
SMPD2	CBLN1	HGNC	11121	HGNC	1543			Activation	1	9756891323342867	1.0	{'reach': 1}	
SMPD2	TNF	HGNC	11121	HGNC	11892			Activation	1	33526248168646118	1.0	{'reach': 1}	
SMPD3	SMPD2	HGNC	14240	HGNC	11121			Activation	1	-10999123188843510	1.0	{'reach': 1}	
SMPD3	TNF	HGNC	14240	HGNC	11892			Activation	1	7507776502653000	1.0	{'reach': 1}	
SMS	GAST	HGNC	11123	HGNC	4164			Inhibition	1	11409054729153833	1.0	{'reach': 1}	
SMS	GH1	HGNC	11123	HGNC	4261			Inhibition	1	19492486073869801	1.0	{'reach': 1}	
SMS	GH1	HGNC	11123	HGNC	4261			DecreaseAmount	1	-27815173884684385	1.0	{'reach': 1}	
SMS	INS	HGNC	11123	HGNC	6081			Inhibition	1	21441013476178742	1.0	{'reach': 1}	
SMS	TNF	HGNC	11123	HGNC	11892			Activation	1	29637211532069228	1.0	{'reach': 1}	
SMURF1	BMPR2	HGNC	16807	HGNC	1078			Inhibition	1	-13900647024329261	1.0	{'signor': 1}	
SMURF1	DAB2IP	HGNC	16807	HGNC	17294			Inhibition	1	-4347174912300446	1.0	{'reach': 1}	
SMURF1	FERMT2	HGNC	16807	HGNC	15767			Inhibition	1	-20671375629268613	1.0	{'reach': 1}	
SMURF1	FERMT2	HGNC	16807	HGNC	15767			Ubiquitination	1	8437559936268676	1.0	{'reach': 1}	
SMURF1	JUNB	HGNC	16807	HGNC	6205			Inhibition	1	5434473261593063	1.0	{'reach': 1}	
SMURF1	PTEN	HGNC	16807	HGNC	9588			Ubiquitination	1	-555480343097255	1.0	{'sparser': 1}	
SMURF1	RHOA	HGNC	16807	HGNC	667			DecreaseAmount	0	-27189217437781116	1.0	{}	
SMURF1	RHOA	HGNC	16807	HGNC	667			Activation	1	-8820459267638000	1.0	{'reach': 1}	
SMURF1	RHOA	HGNC	16807	HGNC	667			Inhibition	1	27203629928759172	1.0	{'reach': 1}	
SMURF1	RHOA	HGNC	16807	HGNC	667			Ubiquitination	1	31432697520932126	1.0	{'sparser': 1}	
SMURF1	RUNX2	HGNC	16807	HGNC	10472			Ubiquitination	1	-14858943125983000	1.0	{'signor': 1}	
SMURF1	RUNX2	HGNC	16807	HGNC	10472			Activation	1	-15352180252910316	1.0	{'reach': 1}	
SMURF1	RUNX2	HGNC	16807	HGNC	10472			DecreaseAmount	1	-18761059631450082	1.0	{'reach': 1}	
SMURF1	RUNX2	HGNC	16807	HGNC	10472			Inhibition	1	-21290023793043671	1.0	{'eidos': 1}	
SMURF1	SMAD1	HGNC	16807	HGNC	6767			Ubiquitination	1	34465337994253287	1.0	{'reach': 1}	
SMURF1	SMAD1	HGNC	16807	HGNC	6767			Inhibition	1	10637038029268309	1.0	{'reach': 1}	
SMURF1	SMAD1	HGNC	16807	HGNC	6767			Activation	1	-14435913853425619	1.0	{'eidos': 1}	
SMURF1	SMAD5	HGNC	16807	HGNC	6771			Ubiquitination	1	1196981122628062	1.0	{'signor': 1}	
SMURF1	SMAD7	HGNC	16807	HGNC	6773			Activation	1	-34166922635463834	1.0	{'reach': 1}	
SMURF1	SMAD7	HGNC	16807	HGNC	6773			Ubiquitination	1	-2326895977778304	1.0	{'reach': 1}	
SMURF1	TP53	HGNC	16807	HGNC	11998			Inhibition	1	9936120969940424	1.0	{'reach': 1}	
SMURF1	UVRAG	HGNC	16807	HGNC	12640			Ubiquitination	1	-29395672208292787	1.0	{'sparser': 1}	
SMURF2	CTNNB1	HGNC	16809	HGNC	2514			Activation	0	33243709414826802	1.0	{}	
SMURF2	EZH2	HGNC	16809	HGNC	3527			Inhibition	1	-29282029573171002	1.0	{'reach': 1}	
SMURF2	ID1	HGNC	16809	HGNC	5360			Ubiquitination	1	-30344470666048185	1.0	{'reach': 1}	
SMURF2	KLF5	HGNC	16809	HGNC	6349			Inhibition	1	-25373386057429835	1.0	{'reach': 1}	
SMURF2	KLF5	HGNC	16809	HGNC	6349			Ubiquitination	1	32034914959473380	1.0	{'sparser': 1}	
SMURF2	KRAS	HGNC	16809	HGNC	6407			Activation	1	5694692556751454	1.0	{'reach': 1}	
SMURF2	PARP1	HGNC	16809	HGNC	270			Inhibition	1	-33669450755772100	1.0	{'eidos': 1}	
SMURF2	RAP1B	HGNC	16809	HGNC	9857			Ubiquitination	1	-12890674580932578	1.0	{'reach': 1}	
SMURF2	RUNX2	HGNC	16809	HGNC	10472			Inhibition	1	-10780376703987878	1.0	{'reach': 1}	
SMURF2	SMAD1	HGNC	16809	HGNC	6767			Inhibition	1	-21012276665755454	1.0	{'signor': 1}	
SMURF2	SMAD1	HGNC	16809	HGNC	6767			Ubiquitination	1	-26551652756212814	1.0	{'sparser': 1}	
SMURF2	SMAD2	HGNC	16809	HGNC	6768			Inhibition	1	1596947524487195	1.0	{'eidos': 1}	
SMURF2	SMAD2	HGNC	16809	HGNC	6768			Ubiquitination	1	27503381013900167	1.0	{'ubibrowser': 1}	
SMURF2	SMAD2	HGNC	16809	HGNC	6768			DecreaseAmount	1	-30390637523167035	1.0	{'reach': 1}	
SMURF2	SMAD3	HGNC	16809	HGNC	6769			Ubiquitination	1	-6647084681467701	1.0	{'reach': 1}	
SMURF2	SMAD7	HGNC	16809	HGNC	6773			Inhibition	1	28695400078236619	1.0	{'reach': 1}	
SMURF2	SMAD7	HGNC	16809	HGNC	6773			Ubiquitination	1	-35168097769820186	1.0	{'ubibrowser': 1}	
SMURF2	SMURF1	HGNC	16809	HGNC	16807			Ubiquitination	1	-10434126145803554	1.0	{'ubibrowser': 1}	
SMURF2	TGFB1	HGNC	16809	HGNC	11766			Inhibition	0	-10493917447269578	1.0	{}	
SMURF2	TGFBR1	HGNC	16809	HGNC	11772			Inhibition	1	-9289023327837844	1.0	{'reach': 1}	
SMURF2	TGFBR1	HGNC	16809	HGNC	11772			Ubiquitination	1	1456098300625466	1.0	{'ubibrowser': 1}	
SMURF2	YY1	HGNC	16809	HGNC	12856			DecreaseAmount	1	-31199352856822045	1.0	{'reach': 1}	
SMURF2	YY1	HGNC	16809	HGNC	12856			Inhibition	1	-7950096454736365	1.0	{'reach': 1}	
SMURF2	YY1	HGNC	16809	HGNC	12856			Ubiquitination	1	20454661160531983	1.0	{'reach': 1}	
SMYD1	ISL1	HGNC	20986	HGNC	6132			Activation	1	-23880518090063316	1.0	{'sparser': 1}	
SMYD1	TRIB3	HGNC	20986	HGNC	16228			Methylation	1	7468008955028017	1.0	{'reach': 1}	
SMYD2	CTNNB1	HGNC	20982	HGNC	2514			Methylation	1	29393043794633658	1.0	{'sparser': 1}	
SMYD2	HSP90AB1	HGNC	20982	HGNC	5258			Methylation	0	-10563158310005345	1.0	{}	
SMYD2	KDM5B	HGNC	20982	HGNC	18039			Methylation	1	31372071120847577	1.0	{'sparser': 1}	
SMYD2	PTEN	HGNC	20982	HGNC	9588			Methylation	1	-30769101082169783	1.0	{'sparser': 1}	
SMYD2	RB1	HGNC	20982	HGNC	9884	K	810	Methylation	1	-1530126204521706	1.0	{'reach': 1}	
SMYD2	RB1	HGNC	20982	HGNC	9884	K	860	Methylation	1	4541364840662130	1.0	{'reach': 1}	
SMYD2	RB1	HGNC	20982	HGNC	9884			Methylation	1	5068770346578941	1.0	{'sparser': 1}	
SMYD2	STAT3	HGNC	20982	HGNC	11364			Methylation	1	-29658618434532854	1.0	{'reach': 1}	
SMYD2	TP53	HGNC	20982	HGNC	11998			Methylation	1	17641731183009782	1.0	{'sparser': 1}	
SMYD2	TP53	HGNC	20982	HGNC	11998			Inhibition	1	18677586197894906	1.0	{'eidos': 1}	
SMYD2	TP53	HGNC	20982	HGNC	11998	K	370	Methylation	1	5036917366637031	1.0	{'sparser': 1}	
SMYD2	TRAF2	HGNC	20982	HGNC	12032			Methylation	1	25505856261230118	1.0	{'sparser': 1}	
SMYD3	FLT1	HGNC	15513	HGNC	3763			Methylation	1	10932097063895032	1.0	{'reach': 1}	
SMYD3	KDM5B	HGNC	15513	HGNC	18039			Methylation	1	12365769717570125	1.0	{'sparser': 1}	
SMYD3	MAP3K2	HGNC	15513	HGNC	6854	K	260	Methylation	1	-13838962765151855	1.0	{'reach': 1}	
SMYD3	MAP3K2	HGNC	15513	HGNC	6854			Methylation	1	-9049778472104167	1.0	{'sparser': 1}	
SNAI1	CD44	HGNC	11128	HGNC	1681			Activation	1	23997328930422475	1.0	{'reach': 1}	
SNAI1	CDH1	HGNC	11128	HGNC	1748			DecreaseAmount	1	-5625798454011357	1.0	{'reach': 1}	
SNAI1	CDH1	HGNC	11128	HGNC	1748			IncreaseAmount	1	-10936225740845254	1.0	{'reach': 1}	
SNAI1	CDH1	HGNC	11128	HGNC	1748			Activation	1	-33827885833614650	1.0	{'reach': 1}	
SNAI1	CDH1	HGNC	11128	HGNC	1748			Inhibition	1	1267655888045516	1.0	{'eidos': 1}	
SNAI1	CDH1	HGNC	11128	HGNC	1748			DecreaseAmount	1	-11226748136757515	1.0	{'reach': 1}	
SNAI1	CDH2	HGNC	11128	HGNC	1759			Activation	1	-22419171336500524	1.0	{'reach': 1}	
SNAI1	CDH2	HGNC	11128	HGNC	1759			DecreaseAmount	1	-10861332275659025	1.0	{'reach': 1}	
SNAI1	CDH2	HGNC	11128	HGNC	1759			IncreaseAmount	1	-4622015215941658	1.0	{'reach': 1}	
SNAI1	CLDN1	HGNC	11128	HGNC	2032			Inhibition	1	-3105421687094073	1.0	{'eidos': 1}	
SNAI1	CTNNB1	HGNC	11128	HGNC	2514			Activation	1	3800364462950132	1.0	{'reach': 1}	
SNAI1	CXCL2	HGNC	11128	HGNC	4603			IncreaseAmount	1	4975781236132190	1.0	{'reach': 1}	
SNAI1	CXCL8	HGNC	11128	HGNC	6025			IncreaseAmount	1	-18584036041961017	1.0	{'reach': 1}	
SNAI1	CYLD	HGNC	11128	HGNC	2584			DecreaseAmount	0	3715668256419191	1.0	{}	
SNAI1	EIF4EBP1	HGNC	11128	HGNC	3288			DecreaseAmount	1	-2036033982385189	1.0	{'reach': 1}	
SNAI1	EIF4EBP1	HGNC	11128	HGNC	3288			Inhibition	1	1665071022008340	1.0	{'reach': 1}	
SNAI1	ESRP1	HGNC	11128	HGNC	25966			Inhibition	1	-15628707651300455	1.0	{'reach': 1}	
SNAI1	FBP1	HGNC	11128	HGNC	3606			DecreaseAmount	1	-29637746239264208	1.0	{'reach': 1}	
SNAI1	FBP1	HGNC	11128	HGNC	3606			Inhibition	1	26084854190295984	1.0	{'reach': 1}	
SNAI1	FN1	HGNC	11128	HGNC	3778			IncreaseAmount	0	7948518163363140	1.0	{}	
SNAI1	FN1	HGNC	11128	HGNC	3778			Activation	1	8397750457624109	1.0	{'reach': 1}	
SNAI1	MMP14	HGNC	11128	HGNC	7160			Activation	1	-887948224814503	1.0	{'sparser': 1}	
SNAI1	MMP2	HGNC	11128	HGNC	7166			Activation	1	9674191548545952	1.0	{'reach': 1}	
SNAI1	MMP2	HGNC	11128	HGNC	7166			IncreaseAmount	1	-16978327940969182	1.0	{'reach': 1}	
SNAI1	MMP9	HGNC	11128	HGNC	7176			IncreaseAmount	1	-33175668467760073	1.0	{'reach': 1}	
SNAI1	MMP9	HGNC	11128	HGNC	7176			Activation	1	8267654612158198	1.0	{'sparser': 1}	
SNAI1	NANOG	HGNC	11128	HGNC	20857			IncreaseAmount	1	109809913358817	1.0	{'reach': 1}	
